BU	SEG_OFICIAL	CARTEIRA	PORTFOLIO	TOP_BS_OP	CANAL	PRODUTO	MEIO_PAGO	TIPO_CREDITO	PARCELA_AGROUP	P&L	202501	202502	202503	202504	202505	202506	202507	202508	202509	202510	202511	202512	202601	202602	202603	202604	202605	202606	202607	202608	202609	202610	202611	202612
POINT	BIG SELLERS	BS SIN TAG	-	-	BIG SELLERS	POINT	credit_card	PCJ	Maior que 12x	TPV	0	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	BIG SELLERS	BS SIN TAG	-	-	BIG SELLERS	POINT	credit_card	PSJ	2 a 6x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	BIG SELLERS	BS SIN TAG	-	-	BIG SELLERS	POINT	credit_card	PSJ	7 a 12x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	BIG SELLERS	BS SIN TAG	-	-	BIG SELLERS	POINT	credit_card	PSJ	Maior que 12x	TPV	0	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	BIG SELLERS	BS SIN TAG	-	-	BIG SELLERS	POINT	credit_card	PNF	1x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00
POINT	BIG SELLERS	BS SIN TAG	-	-	BIG SELLERS	POINT	credit_card	PNF	2 a 6x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	BIG SELLERS	BS SIN TAG	-	-	BIG SELLERS	POINT	credit_card	PNF	7 a 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POINT	BIG SELLERS	BS SIN TAG	-	-	BIG SELLERS	POINT	credit_card	PNF	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POINT	BIG SELLERS	TTP	-	-	TTP	TTP	account_money	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POINT	BIG SELLERS	TTP	-	-	TTP	TTP	bank_transfer	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POINT	BIG SELLERS	TTP	-	-	TTP	TTP	ticket	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POINT	BIG SELLERS	TTP	-	-	TTP	TTP	consumer_credits	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POINT	BIG SELLERS	TTP	-	-	TTP	TTP	digital_currency	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POINT	BIG SELLERS	TTP	-	-	TTP	TTP	debit_card	-	-	TPV	181,00	1.820,50	13.167,00	19.902,50	10.157,00	7.924,92	5.790,78	10.757,91	5.181,26	16.095,77	9.194,53	10.742,79	9.281,28	10.910,16	21.018,05	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	BIG SELLERS	TTP	-	-	TTP	TTP	credit_card	1x	1x	TPV	105.692,76	132.791,67	93.950,75	414.505,99	90.492,74	324.059,77	91.739,61	94.346,18	112.106,36	523.709,86	571.738,81	50.128,21	198.675,23	471.083,35	245.486,69	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	BIG SELLERS	TTP	-	-	TTP	TTP	credit_card	PCJ	2 a 6x	TPV	0,00	0,00	438,92	1.191,55	1.095,76	274,10	11.212,23	996,41	205,78	5.785,42	1.595,97	10.236,74	16.259,28	16.674,47	11.560,18	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	BIG SELLERS	TTP	-	-	TTP	TTP	credit_card	PCJ	7 a 12x	TPV	0,00	0,00	0,00	2.927,55	120,65	0,00	0,00	0,00	0,00	9.261,51	11.230,85	1.689,10	20.501,66	0,00	22.727,53	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	BIG SELLERS	TTP	-	-	TTP	TTP	credit_card	PCJ	Maior que 12x	TPV	0	0	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	BIG SELLERS	TTP	-	-	TTP	TTP	credit_card	PSJ	2 a 6x	TPV	60.617,38	34.000,23	23.603,44	1.330,00	20.968,92	34.639,76	23.428,06	23.159,00	34.291,00	109.188,49	26.748,85	104.149,00	41.267,60	150.402,90	268.228,28	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	BIG SELLERS	TTP	-	-	TTP	TTP	credit_card	PSJ	7 a 12x	TPV	7.783,98	2.712,58	68.002,29	16.119,00	144.268,02	16.535,13	87.520,30	13.767,92	35.448,69	79.109,37	148.192,42	208.541,00	76.962,00	86.297,00	83.260,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	BIG SELLERS	TTP	-	-	TTP	TTP	credit_card	PSJ	Maior que 12x	TPV	0	0	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	BIG SELLERS	TTP	-	-	TTP	TTP	credit_card	PNF	1x	TPV	0	0	0	0	50	4.180,00	7.536,00	22.085,18	496,9	7.299,40	20.370,00	4.600,00	3.791,20	177	285	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	BIG SELLERS	TTP	-	-	TTP	TTP	credit_card	PNF	2 a 6x	TPV	0	0	0	0	0	10.660,00	8.954,00	8.408,59	1.780,00	2.200,00	23.843,00	0	5.839,80	10.755,00	5.704,92	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	BIG SELLERS	TTP	-	-	TTP	TTP	credit_card	PNF	7 a 12x	TPV	0	0	0	0	0	0	0	0	0	4.365,00	0	0	3.310,00	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	BIG SELLERS	TTP	-	-	TTP	TTP	credit_card	PNF	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	LONGTAIL	-	AQUISICAO	-	-	LINK	account_money	-	-	TPV	412.884,23	426.222,64	485.285,15	662.380,70	1.030.740,21	872.597,99	861.111,89	974.023,12	904.186,21	988.920,68	896.707,35	1.049.401,96	403.098,95	521.030,13	611.312,14	529.879,86	696.758,94	731.905,92	843.495,05	911.541,11	882.693,12	978.719,18	1.059.712,17	1.566.518,86
OP	LONGTAIL	-	AQUISICAO	-	-	LINK	bank_transfer	-	-	TPV	1.731.180,64	2.260.328,68	2.961.047,33	3.102.773,60	3.657.514,94	3.725.356,45	4.192.373,27	4.090.070,44	4.212.951,26	4.441.578,32	4.779.405,31	4.796.567,63	1.561.588,88	1.868.203,95	2.673.354,74	2.337.716,30	3.202.130,71	3.367.281,01	3.891.387,89	4.203.914,50	4.020.740,01	4.461.497,81	4.856.248,09	7.339.469,72
OP	LONGTAIL	-	AQUISICAO	-	-	LINK	ticket	-	-	TPV	1.291.273,89	1.643.803,60	1.779.383,43	2.225.690,61	2.154.860,37	2.440.411,28	2.341.812,68	2.039.175,05	1.681.988,57	1.473.242,43	1.234.138,78	1.364.681,61	477.514,20	656.944,40	928.731,56	705.260,70	980.542,13	1.033.575,54	1.196.305,67	1.292.260,99	1.226.968,23	1.359.683,21	1.483.606,78	2.264.520,79
OP	LONGTAIL	-	AQUISICAO	-	-	LINK	consumer_credits	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	LONGTAIL	-	AQUISICAO	-	-	LINK	digital_currency	-	-	TPV	5.632.079,62	5.916.640,95	8.783.500,08	9.496.714,78	11.057.934,49	9.298.579,80	8.507.060,78	6.766.857,74	6.351.769,82	6.057.156,73	5.396.578,73	4.593.894,53	1.863.169,88	1.617.836,64	2.188.137,15	2.627.753,16	3.361.347,80	3.537.223,79	4.072.801,45	4.402.853,26	4.294.893,27	4.749.923,61	5.117.658,59	7.432.699,61
OP	LONGTAIL	-	AQUISICAO	-	-	LINK	debit_card	-	-	TPV	17.442,32	26.744,51	34.290,28	40.891,84	55.962,88	96.326,78	83.542,54	111.584,07	95.596,27	12.641,33	16.953,71	12.337,38	3.004,53	9.494,44	12.344,72	7.898,97	10.427,83	10.993,34	12.702,74	13.727,51	13.253,31	14.631,99	15.812,86	23.370,66
OP	LONGTAIL	-	AQUISICAO	-	-	LINK	credit_card	1x	1x	TPV	25.352.664,31	37.374.839,16	44.805.704,61	54.965.178,12	64.354.965,31	70.981.512,25	83.548.395,05	93.088.115,68	102.622.036,12	115.146.224,27	118.370.891,01	123.500.052,99	33.272.288,56	40.489.555,86	54.626.458,91	82.490.424,54	106.478.642,97	111.559.145,75	128.365.831,53	138.733.349,09	135.686.765,01	150.582.609,80	162.394.916,20	236.561.293,20
OP	LONGTAIL	-	AQUISICAO	-	-	LINK	credit_card	PCJ	2 a 6x	TPV	17.734.291,35	26.954.790,56	27.127.058,24	31.978.391,51	27.272.657,55	38.086.235,30	43.430.805,64	48.299.516,14	51.883.820,88	57.645.908,09	58.826.152,66	61.621.708,11	21.182.940,96	22.929.466,02	30.053.265,97	30.129.618,22	38.891.312,19	40.746.965,34	46.885.605,60	50.672.340,12	49.559.575,63	55.000.281,18	59.314.724,75	86.403.985,51
OP	LONGTAIL	-	AQUISICAO	-	-	LINK	credit_card	PCJ	7 a 12x	TPV	12.142.503,40	16.120.122,34	16.575.111,30	19.242.893,44	14.897.167,24	21.216.127,71	25.294.710,58	27.814.285,89	30.956.396,49	34.570.220,09	34.501.509,24	37.258.773,58	14.840.517,13	16.285.148,87	20.008.657,10	18.814.234,79	24.285.414,89	25.444.164,90	29.277.396,90	31.641.997,49	30.947.139,36	34.344.550,95	37.038.675,78	53.954.380,19
OP	LONGTAIL	-	AQUISICAO	-	-	LINK	credit_card	PCJ	Maior que 12x	TPV	0	0	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
OP	LONGTAIL	-	AQUISICAO	-	-	LINK	credit_card	PSJ	2 a 6x	TPV	29.353.272,49	41.925.704,02	46.418.633,48	58.886.737,26	76.953.249,82	74.398.037,88	88.806.477,92	97.951.826,55	110.594.258,78	127.042.196,10	131.642.394,09	135.579.862,89	40.106.847,37	47.353.435,39	64.140.732,98	53.921.026,51	69.601.263,13	72.922.205,22	83.908.131,85	90.685.005,52	88.693.563,02	98.430.441,50	106.151.721,77	154.631.617,65
OP	LONGTAIL	-	AQUISICAO	-	-	LINK	credit_card	PSJ	7 a 12x	TPV	14.010.522,69	19.896.267,72	21.295.363,42	26.994.467,62	35.246.028,69	33.144.443,77	38.263.467,60	43.783.941,03	46.273.012,61	55.047.827,60	57.770.869,21	59.281.473,74	22.510.264,22	24.458.210,82	31.901.954,03	24.768.110,43	31.970.677,77	33.496.120,97	38.542.401,81	41.655.294,30	40.740.544,06	45.213.086,60	48.759.783,25	71.028.561,96
OP	LONGTAIL	-	AQUISICAO	-	-	LINK	credit_card	PSJ	Maior que 12x	TPV	0	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
OP	LONGTAIL	-	AQUISICAO	-	-	LINK	credit_card	PNF	1x	TPV	4.739,43	140.141,41	5.583,49	5.244,69	6.232,50	34.069,37	20.640,75	14.065,70	11.421,95	24.636,96	10.909,69	25.291,77	1.674,21	761,65	4.759,30	7.807,81	10.078,34	10.559,21	12.150,01	13.131,27	12.842,93	14.252,81	15.370,89	22.390,79
OP	LONGTAIL	-	AQUISICAO	-	-	LINK	credit_card	PNF	2 a 6x	TPV	8.002,88	17.934,90	15.525,64	41.391,89	28.492,01	40.527,57	62.998,58	62.958,24	105.992,29	136.498,97	53.347,45	89.312,98	5.193,44	22.834,94	20.781,70	38.584,42	49.804,84	52.181,12	60.042,49	64.891,80	63.466,71	70.434,12	75.959,28	110.650,23
OP	LONGTAIL	-	AQUISICAO	-	-	LINK	credit_card	PNF	7 a 12x	TPV	26.518,50	24.442,08	6.095,32	31.354,65	17.021,69	44.657,88	34.084,30	16.087,14	20.615,14	44.294,09	27.532,75	47.604,48	13.660,00	2.169,90	20.083,50	18.225,97	23.526,08	24.648,49	28.361,85	30.652,60	29.979,48	33.270,57	35.880,51	52.267,36
OP	LONGTAIL	-	AQUISICAO	-	-	LINK	credit_card	PNF	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	LONGTAIL	-	LEGADO	-	-	LINK	account_money	-	-	TPV	1.618.029,29	1.575.390,04	1.566.313,73	1.708.312,27	1.581.056,63	1.289.184,18	1.385.226,87	1.234.985,66	1.146.542,94	1.135.836,97	1.072.503,01	1.075.696,38	1.593.754,99	1.940.340,67	2.153.335,63	1.591.666,02	1.679.160,59	1.539.669,93	1.536.341,20	1.461.536,02	1.395.257,54	1.413.179,61	1.345.121,88	1.226.389,48
OP	LONGTAIL	-	LEGADO	-	-	LINK	bank_transfer	-	-	TPV	8.371.812,78	8.100.873,59	8.351.028,27	7.579.825,93	7.776.562,86	6.674.174,45	6.437.200,80	5.489.957,95	5.245.263,31	5.276.462,77	5.333.362,99	4.914.646,75	7.879.794,49	7.373.499,70	7.850.200,28	6.850.390,45	7.226.959,44	6.626.603,92	6.612.277,35	6.290.322,41	6.005.065,69	6.082.200,72	5.789.286,24	5.278.272,42
OP	LONGTAIL	-	LEGADO	-	-	LINK	ticket	-	-	TPV	4.139.316,01	3.946.096,02	3.643.482,78	2.807.131,19	2.636.695,92	2.355.184,05	2.036.046,23	1.928.427,01	1.653.294,01	1.547.729,84	1.092.006,53	1.214.185,23	1.933.208,72	1.649.038,38	2.143.596,47	1.688.148,51	1.780.946,76	1.633.000,56	1.629.470,06	1.550.130,38	1.479.834,28	1.498.842,74	1.426.659,53	1.300.729,90
OP	LONGTAIL	-	LEGADO	-	-	LINK	consumer_credits	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	LONGTAIL	-	LEGADO	-	-	LINK	digital_currency	-	-	TPV	16.678.687,53	14.776.427,45	16.708.410,45	15.563.926,83	14.951.816,16	10.675.475,25	8.434.847,19	6.072.550,82	5.109.292,08	4.703.473,32	3.695.935,28	3.135.537,02	4.712.948,28	3.543.686,37	4.027.237,99	4.226.999,02	4.459.359,00	4.088.912,64	4.080.072,50	3.881.411,82	3.705.395,59	3.752.991,38	3.572.249,97	3.256.931,46
OP	LONGTAIL	-	LEGADO	-	-	LINK	debit_card	-	-	TPV	102.386,18	116.703,00	116.006,47	98.845,93	127.323,89	159.158,30	144.685,62	218.508,52	154.469,55	12.789,93	8.783,89	12.574,52	22.390,43	19.062,15	19.046,85	16.943,76	17.875,15	16.390,24	16.354,80	15.558,48	14.852,93	15.043,71	14.319,22	13.055,28
OP	LONGTAIL	-	LEGADO	-	-	LINK	credit_card	1x	1x	TPV	182.144.929,89	185.825.779,16	185.240.219,44	183.035.830,63	180.306.259,06	164.799.132,69	168.977.655,70	163.414.651,77	158.893.552,89	155.983.245,33	147.179.969,93	132.862.608,07	202.265.573,31	179.711.401,20	200.551.986,65	180.169.889,10	190.073.907,00	174.284.152,10	173.907.353,80	165.439.721,40	157.937.277,20	159.965.980,90	152.262.132,30	138.822.124,30
OP	LONGTAIL	-	LEGADO	-	-	LINK	credit_card	PCJ	2 a 6x	TPV	135.083.595,05	130.896.922,04	126.791.147,98	124.120.075,24	88.569.388,71	107.717.522,27	107.157.356,82	101.364.042,90	98.529.167,92	95.953.588,97	85.797.887,58	80.596.641,95	120.246.403,64	103.432.717,14	114.292.352,54	106.474.018,85	112.326.942,46	102.995.756,88	102.773.082,48	97.769.011,81	93.335.333,24	94.534.225,17	89.981.523,70	82.038.955,34
OP	LONGTAIL	-	LEGADO	-	-	LINK	credit_card	PCJ	7 a 12x	TPV	69.397.991,70	66.865.460,90	63.131.375,64	59.690.889,00	41.716.528,86	50.987.213,67	52.449.762,77	49.755.967,38	49.987.493,75	47.873.644,28	44.363.672,48	41.058.610,27	68.513.539,46	60.457.196,43	63.935.827,28	57.810.081,81	60.987.927,39	55.921.559,01	55.800.657,92	53.083.697,14	50.676.430,78	51.327.369,33	48.855.479,48	44.543.061,01
OP	LONGTAIL	-	LEGADO	-	-	LINK	credit_card	PCJ	Maior que 12x	TPV	0	0	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
OP	LONGTAIL	-	LEGADO	-	-	LINK	credit_card	PSJ	2 a 6x	TPV	167.141.630,92	171.257.401,95	168.906.585,30	170.867.660,25	199.694.090,51	154.581.013,79	156.742.580,36	146.500.168,04	146.006.559,40	146.165.666,89	133.160.525,38	119.676.156,74	207.919.053,02	187.856.772,72	217.619.673,80	178.933.764,29	188.769.831,87	173.088.408,59	172.714.195,49	164.304.658,55	156.853.687,78	158.868.472,71	151.217.479,33	137.869.681,73
OP	LONGTAIL	-	LEGADO	-	-	LINK	credit_card	PSJ	7 a 12x	TPV	56.548.224,14	58.867.176,91	57.805.977,35	58.234.785,60	72.155.149,98	52.303.637,46	54.462.412,32	50.525.512,23	50.386.303,39	50.976.690,61	47.219.944,86	42.767.859,51	84.035.200,19	75.810.510,84	86.508.747,99	68.521.873,96	72.288.551,49	66.283.421,52	66.140.118,32	62.919.724,25	60.066.408,78	60.837.961,53	57.908.048,29	52.796.569,69
OP	LONGTAIL	-	LEGADO	-	-	LINK	credit_card	PSJ	Maior que 12x	TPV	0	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
OP	LONGTAIL	-	LEGADO	-	-	LINK	credit_card	PNF	1x	TPV	69.588,12	143.944,39	71.259,20	104.524,66	132.904,17	119.562,02	196.007,46	93.161,88	116.344,37	60.208,38	85.758,51	64.989,71	72.766,78	76.022,50	84.331,66	78.869,93	83.205,46	76.293,44	76.128,50	72.421,76	69.137,55	70.025,62	66.653,23	60.769,83
OP	LONGTAIL	-	LEGADO	-	-	LINK	credit_card	PNF	2 a 6x	TPV	371.145,54	491.154,82	462.746,57	598.988,01	600.189,88	634.298,61	509.074,40	400.892,67	480.357,30	447.209,35	457.739,15	294.307,04	300.219,66	374.489,37	570.182,93	431.228,54	454.933,36	417.141,29	416.239,44	395.972,55	378.015,77	382.871,39	364.432,56	332.264,51
OP	LONGTAIL	-	LEGADO	-	-	LINK	credit_card	PNF	7 a 12x	TPV	452.307,84	323.582,47	256.065,19	411.701,86	411.267,21	326.612,28	288.473,61	251.981,00	341.426,23	375.485,98	131.213,90	152.673,73	175.412,39	139.802,11	241.141,73	216.446,43	228.344,62	209.375,65	208.923,01	198.750,44	189.737,40	192.174,56	182.919,59	166.773,50
OP	LONGTAIL	-	LEGADO	-	-	LINK	credit_card	PNF	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	LONGTAIL	-	AQUISICAO	-	-	CHECKOUT	account_money	-	-	TPV	72.234,49	133.785,85	170.693,87	295.523,18	318.899,87	381.442,12	333.478,44	407.877,24	546.585,99	634.943,22	711.594,98	1.211.267,69	292.165,82	492.167,97	847.059,00	800.392,99	910.461,23	1.018.259,96	1.162.496,17	1.427.680,03	1.528.022,20	1.674.007,41	1.568.336,39	1.709.515,24
OP	LONGTAIL	-	AQUISICAO	-	-	CHECKOUT	bank_transfer	-	-	TPV	4.511.809,49	7.730.650,55	11.486.825,53	14.903.555,23	18.334.565,41	20.126.362,27	23.748.289,84	26.908.992,72	28.578.956,57	31.216.297,85	33.101.949,39	34.605.616,81	4.902.934,58	9.476.818,29	15.079.276,69	22.072.748,36	25.252.962,37	28.554.512,59	32.461.203,18	40.118.754,06	42.820.205,39	46.839.225,67	44.067.121,06	47.754.862,92
OP	LONGTAIL	-	AQUISICAO	-	-	CHECKOUT	ticket	-	-	TPV	322.301,85	411.714,33	438.490,35	516.497,17	557.905,53	729.718,14	1.079.875,62	1.092.805,40	1.228.540,10	871.678,55	893.792,57	953.813,02	141.037,17	216.737,39	386.133,76	532.049,97	612.754,19	700.292,02	793.856,59	987.895,93	1.052.240,45	1.147.492,30	1.083.961,07	1.164.504,63
OP	LONGTAIL	-	AQUISICAO	-	-	CHECKOUT	consumer_credits	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	LONGTAIL	-	AQUISICAO	-	-	CHECKOUT	digital_currency	-	-	TPV	261.255,58	261.789,96	136.478,23	150.730,55	132.132,62	176.144,24	192.254,70	136.470,13	160.670,93	239.808,33	210.931,09	206.702,97	55.389,06	206.365,53	109.906,73	149.866,40	173.241,27	199.511,23	225.480,09	281.770,70	299.553,42	326.141,23	308.861,77	330.539,43
OP	LONGTAIL	-	AQUISICAO	-	-	CHECKOUT	debit_card	-	-	TPV	170,90	223,96	261,35	197,12	1.310,99	1.050,00	1.540,96	253,36	403,48	1.028,10	1.518,24	1.172,31	148,77	428,37	782,77	924,74	1.056,41	1.190,14	1.355,43	1.672,50	1.787,27	1.955,50	1.838,66	1.993,59
OP	LONGTAIL	-	AQUISICAO	-	-	CHECKOUT	credit_card	1x	1x	TPV	901.312,96	1.789.605,17	2.928.722,60	3.976.537,00	5.174.006,16	5.660.773,24	6.808.356,36	8.059.898,79	8.758.817,95	9.437.785,03	10.679.458,14	9.850.912,00	1.174.638,05	2.108.351,51	3.775.817,57	5.543.899,80	6.397.671,36	7.347.584,24	8.309.082,58	10.364.334,92	11.025.071,56	12.018.282,58	11.368.973,88	12.202.192,79
OP	LONGTAIL	-	AQUISICAO	-	-	CHECKOUT	credit_card	PCJ	2 a 6x	TPV	455.963,00	850.521,30	1.342.679,96	1.797.036,28	1.796.917,80	2.405.159,47	2.597.006,66	2.689.300,40	3.233.838,50	3.340.030,53	3.700.215,83	3.333.173,35	379.012,76	710.633,09	1.329.608,19	1.917.804,77	2.213.150,52	2.541.754,42	2.874.366,17	3.585.340,94	3.813.909,97	4.157.492,04	3.932.876,38	4.221.112,33
OP	LONGTAIL	-	AQUISICAO	-	-	CHECKOUT	credit_card	PCJ	7 a 12x	TPV	150.267,45	365.550,54	517.272,68	585.795,40	591.124,56	828.143,49	885.066,45	937.907,23	1.137.478,78	1.231.436,52	1.293.656,76	1.003.152,20	182.103,66	252.332,30	506.340,91	670.171,67	773.379,44	888.209,19	1.004.439,49	1.252.887,66	1.332.760,48	1.452.824,29	1.374.332,97	1.475.056,22
OP	LONGTAIL	-	AQUISICAO	-	-	CHECKOUT	credit_card	PCJ	Maior que 12x	TPV	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
OP	LONGTAIL	-	AQUISICAO	-	-	CHECKOUT	credit_card	PSJ	2 a 6x	TPV	437.758,45	951.008,62	1.489.605,46	2.320.766,17	3.401.641,42	3.168.573,68	3.632.186,48	4.233.234,78	4.543.101,22	4.898.153,99	5.901.181,53	4.739.996,45	445.004,46	1.083.392,48	2.159.877,87	2.873.860,95	3.316.441,30	3.808.859,59	4.307.283,55	5.372.690,50	5.715.204,83	6.230.068,13	5.893.477,83	6.325.403,89
OP	LONGTAIL	-	AQUISICAO	-	-	CHECKOUT	credit_card	PSJ	7 a 12x	TPV	84.823,59	135.976,67	205.675,40	368.588,58	560.414,57	632.619,68	795.848,21	1.098.402,46	811.535,60	1.123.397,29	1.032.580,35	1.074.550,24	221.622,80	428.955,52	555.252,45	665.066,10	767.487,54	881.442,55	996.787,32	1.243.342,79	1.322.607,15	1.441.756,24	1.363.862,82	1.463.818,77
OP	LONGTAIL	-	AQUISICAO	-	-	CHECKOUT	credit_card	PSJ	Maior que 12x	TPV	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
OP	LONGTAIL	-	AQUISICAO	-	-	CHECKOUT	credit_card	PNF	1x	TPV	241,46	172,30	1.074,35	1.357,40	1.070,99	1.145,57	1.175,40	2.411,26	2.308,19	1.687,05	2.713,42	1.132,00	3.618,14	15.868,83	11.261,91	5.441,15	6.279,08	7.211,40	8.155,08	10.172,24	10.820,71	11.795,53	11.158,24	11.976,02
OP	LONGTAIL	-	AQUISICAO	-	-	CHECKOUT	credit_card	PNF	2 a 6x	TPV	0,00	1.545,34	10.249,32	13.513,41	9.210,75	13.410,84	1.632,57	10.829,63	9.096,95	9.252,79	40.939,97	2.820,68	4.040,00	7.594,00	13.139,70	11.665,78	13.462,34	15.461,21	17.484,48	21.809,27	23.199,63	25.289,57	23.923,19	25.676,53
OP	LONGTAIL	-	AQUISICAO	-	-	CHECKOUT	credit_card	PNF	7 a 12x	TPV	0	0	0	1.290,00	0,00	5.620,00	6.198,97	464,61	1.084,09	929,22	464,61	19.327,07	0	35.390,30	27.608,72	12.555,52	14.489,15	16.640,42	18.817,99	23.472,64	24.969,02	27.218,39	25.747,89	27.634,89
OP	LONGTAIL	-	AQUISICAO	-	-	CHECKOUT	credit_card	PNF	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	LONGTAIL	-	LEGADO	-	-	CHECKOUT	account_money	-	-	TPV	1.111.382,12	1.015.611,76	1.076.422,97	1.038.776,06	974.470,63	889.266,50	904.446,31	877.045,11	779.195,83	798.895,25	715.590,78	659.335,95	1.079.855,47	937.418,79	1.031.385,75	998.939,06	853.587,52	783.030,74	738.771,47	694.927,87	662.981,23	663.539,92	762.409,72	651.236,19
OP	LONGTAIL	-	LEGADO	-	-	CHECKOUT	bank_transfer	-	-	TPV	52.974.295,62	47.993.914,12	52.878.464,14	46.840.191,23	45.271.215,41	42.296.900,49	39.477.254,39	36.300.581,61	33.861.717,35	32.832.688,83	32.663.537,71	31.480.138,99	62.813.593,68	53.559.613,44	59.693.693,19	46.861.366,58	40.042.760,47	36.732.861,48	34.656.609,45	32.599.856,14	31.101.202,53	31.127.411,93	35.765.506,81	30.550.229,49
OP	LONGTAIL	-	LEGADO	-	-	CHECKOUT	ticket	-	-	TPV	2.949.030,23	2.530.635,83	2.336.158,57	2.489.140,32	2.459.229,71	2.324.632,38	1.927.123,87	1.769.236,23	1.800.747,61	1.729.871,51	1.344.400,19	1.392.907,66	2.292.182,10	2.054.861,38	2.567.719,93	25.889.598,60	22.122.508,80	20.293.881,89	19.146.810,53	18.010.511,67	17.182.547,33	17.197.027,29	19.759.445,41	16.878.150,08
