BU	SEGMENT_DESC	PRODUCT_DESC	BALANCE_SHEET_PORTFOLIO_DESC	PORTFOLIO_DESC	PAYMENT_METHOD_DESC	INSTALLMENT_NUMBER_AGROUP	YEARMONTH_ID	VERSION_DESC	DEVICE_TAP_TYPE	 VALUE_AMOUNT 
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	bank_transfer	-	202601	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	bank_transfer	-	202602	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	bank_transfer	-	202603	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	bank_transfer	-	202604	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	bank_transfer	-	202605	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	bank_transfer	-	202606	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	bank_transfer	-	202607	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	bank_transfer	-	202608	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	bank_transfer	-	202609	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	bank_transfer	-	202610	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	bank_transfer	-	202611	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	bank_transfer	-	202612	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	consumer_credits	-	202601	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	consumer_credits	-	202602	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	consumer_credits	-	202603	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	consumer_credits	-	202604	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	consumer_credits	-	202605	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	consumer_credits	-	202606	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	consumer_credits	-	202607	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	consumer_credits	-	202608	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	consumer_credits	-	202609	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	consumer_credits	-	202610	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	consumer_credits	-	202611	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	consumer_credits	-	202612	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	-	202601	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	-	202602	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	-	202603	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	-	202604	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	-	202605	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	-	202606	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	-	202607	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	-	202608	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	-	202609	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	-	202610	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	-	202611	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	-	202612	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	1x	202601	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	1x	202602	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	1x	202603	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	1x	202604	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	1x	202605	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	1x	202606	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	1x	202607	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	1x	202608	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	1x	202609	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	1x	202610	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	1x	202611	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	1x	202612	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	2 a 6x	202601	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	2 a 6x	202602	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	2 a 6x	202603	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	2 a 6x	202604	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	2 a 6x	202605	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	2 a 6x	202606	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	2 a 6x	202607	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	2 a 6x	202608	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	2 a 6x	202609	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	2 a 6x	202610	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	2 a 6x	202611	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	2 a 6x	202612	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	7 a 12x	202601	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	7 a 12x	202602	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	7 a 12x	202603	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	7 a 12x	202604	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	7 a 12x	202605	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	7 a 12x	202606	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	7 a 12x	202607	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	7 a 12x	202608	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	7 a 12x	202609	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	7 a 12x	202610	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	7 a 12x	202611	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	7 a 12x	202612	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	Maior que 12x	202601	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	Maior que 12x	202602	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	Maior que 12x	202603	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	Maior que 12x	202604	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	Maior que 12x	202605	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	Maior que 12x	202606	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	Maior que 12x	202607	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	Maior que 12x	202608	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	Maior que 12x	202609	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	Maior que 12x	202610	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	Maior que 12x	202611	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	credit_card	Maior que 12x	202612	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	debit_card	-	202601	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	debit_card	-	202602	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	debit_card	-	202603	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	debit_card	-	202604	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	debit_card	-	202605	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	debit_card	-	202606	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	debit_card	-	202607	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	debit_card	-	202608	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	debit_card	-	202609	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	debit_card	-	202610	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	debit_card	-	202611	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	debit_card	-	202612	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	digital_currency	-	202601	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	digital_currency	-	202602	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	digital_currency	-	202603	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	digital_currency	-	202604	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	digital_currency	-	202605	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	digital_currency	-	202606	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	digital_currency	-	202607	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	digital_currency	-	202608	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	digital_currency	-	202609	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	digital_currency	-	202610	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	digital_currency	-	202611	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	digital_currency	-	202612	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	ticket	-	202601	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	ticket	-	202602	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	ticket	-	202603	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	ticket	-	202604	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	ticket	-	202605	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	ticket	-	202606	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	ticket	-	202607	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	ticket	-	202608	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	ticket	-	202609	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	ticket	-	202610	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	ticket	-	202611	PLANO V5		 -   
QR	BIG SELLERS	QR SELLERS	BS SIN TAG	-	ticket	-	202612	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	account_money	-	202601	PLANO V5		 6.797.500,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	account_money	-	202602	PLANO V5		 8.253.709,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	account_money	-	202603	PLANO V5		 11.309.149,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	account_money	-	202604	PLANO V5		 13.257.801,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	account_money	-	202605	PLANO V5		 14.620.089,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	account_money	-	202606	PLANO V5		 16.393.761,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	account_money	-	202607	PLANO V5		 16.540.704,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	account_money	-	202608	PLANO V5		 16.204.656,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	account_money	-	202609	PLANO V5		 15.731.478,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	account_money	-	202610	PLANO V5		 16.817.730,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	account_money	-	202611	PLANO V5		 16.077.394,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	account_money	-	202612	PLANO V5		 14.971.935,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	bank_transfer	-	202601	PLANO V5		 79.343.263,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	bank_transfer	-	202602	PLANO V5		 103.930.688,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	bank_transfer	-	202603	PLANO V5		 140.349.785,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	bank_transfer	-	202604	PLANO V5		 154.527.704,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	bank_transfer	-	202605	PLANO V5		 174.741.348,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	bank_transfer	-	202606	PLANO V5		 197.162.076,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	bank_transfer	-	202607	PLANO V5		 204.691.264,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	bank_transfer	-	202608	PLANO V5		 218.939.470,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	bank_transfer	-	202609	PLANO V5		 232.061.364,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	bank_transfer	-	202610	PLANO V5		 247.606.675,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	bank_transfer	-	202611	PLANO V5		 249.966.237,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	bank_transfer	-	202612	PLANO V5		 260.829.112,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	consumer_credits	-	202601	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	consumer_credits	-	202602	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	consumer_credits	-	202603	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	consumer_credits	-	202604	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	consumer_credits	-	202605	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	consumer_credits	-	202606	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	consumer_credits	-	202607	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	consumer_credits	-	202608	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	consumer_credits	-	202609	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	consumer_credits	-	202610	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	consumer_credits	-	202611	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	consumer_credits	-	202612	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	-	202601	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	-	202602	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	-	202603	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	-	202604	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	-	202605	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	-	202606	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	-	202607	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	-	202608	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	-	202609	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	-	202610	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	-	202611	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	-	202612	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	1x	202601	PLANO V5		 585.192,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	1x	202602	PLANO V5		 455.408,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	1x	202603	PLANO V5		 601.785,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	1x	202604	PLANO V5		 700.530,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	1x	202605	PLANO V5		 771.317,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	1x	202606	PLANO V5		 938.726,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	1x	202607	PLANO V5		 981.739,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	1x	202608	PLANO V5		 943.151,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	1x	202609	PLANO V5		 951.469,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	1x	202610	PLANO V5		 994.889,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	1x	202611	PLANO V5		 872.730,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	1x	202612	PLANO V5		 681.756,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	2 a 6x	202601	PLANO V5		 161.393,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	2 a 6x	202602	PLANO V5		 143.217,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	2 a 6x	202603	PLANO V5		 184.088,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	2 a 6x	202604	PLANO V5		 218.164,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	2 a 6x	202605	PLANO V5		 249.038,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	2 a 6x	202606	PLANO V5		 272.515,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	2 a 6x	202607	PLANO V5		 272.568,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	2 a 6x	202608	PLANO V5		 249.885,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	2 a 6x	202609	PLANO V5		 265.331,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	2 a 6x	202610	PLANO V5		 212.167,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	2 a 6x	202611	PLANO V5		 185.323,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	2 a 6x	202612	PLANO V5		 143.645,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	7 a 12x	202601	PLANO V5		 64.613,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	7 a 12x	202602	PLANO V5		 58.162,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	7 a 12x	202603	PLANO V5		 74.235,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	7 a 12x	202604	PLANO V5		 89.289,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	7 a 12x	202605	PLANO V5		 102.518,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	7 a 12x	202606	PLANO V5		 110.948,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	7 a 12x	202607	PLANO V5		 111.116,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	7 a 12x	202608	PLANO V5		 102.024,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	7 a 12x	202609	PLANO V5		 108.270,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	7 a 12x	202610	PLANO V5		 86.292,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	7 a 12x	202611	PLANO V5		 75.679,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	7 a 12x	202612	PLANO V5		 58.539,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	Maior que 12x	202601	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	Maior que 12x	202602	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	Maior que 12x	202603	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	Maior que 12x	202604	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	Maior que 12x	202605	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	Maior que 12x	202606	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	Maior que 12x	202607	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	Maior que 12x	202608	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	Maior que 12x	202609	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	Maior que 12x	202610	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	Maior que 12x	202611	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	credit_card	Maior que 12x	202612	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	debit_card	-	202601	PLANO V5		 745,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	debit_card	-	202602	PLANO V5		 1.218,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	debit_card	-	202603	PLANO V5		 1.108,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	debit_card	-	202604	PLANO V5		 1.493,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	debit_card	-	202605	PLANO V5		 1.707,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	debit_card	-	202606	PLANO V5		 1.761,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	debit_card	-	202607	PLANO V5		 1.887,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	debit_card	-	202608	PLANO V5		 1.986,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	debit_card	-	202609	PLANO V5		 2.063,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	debit_card	-	202610	PLANO V5		 2.220,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	debit_card	-	202611	PLANO V5		 2.225,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	debit_card	-	202612	PLANO V5		 2.291,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	digital_currency	-	202601	PLANO V5		 6.496.041,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	digital_currency	-	202602	PLANO V5		 6.129.659,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	digital_currency	-	202603	PLANO V5		 9.601.082,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	digital_currency	-	202604	PLANO V5		 10.058.694,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	digital_currency	-	202605	PLANO V5		 10.990.874,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	digital_currency	-	202606	PLANO V5		 8.553.331,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	digital_currency	-	202607	PLANO V5		 6.516.637,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	digital_currency	-	202608	PLANO V5		 5.828.291,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	digital_currency	-	202609	PLANO V5		 5.371.212,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	digital_currency	-	202610	PLANO V5		 5.726.008,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	digital_currency	-	202611	PLANO V5		 5.522.250,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	digital_currency	-	202612	PLANO V5		 4.439.852,00 
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	ticket	-	202601	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	ticket	-	202602	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	ticket	-	202603	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	ticket	-	202604	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	ticket	-	202605	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	ticket	-	202606	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	ticket	-	202607	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	ticket	-	202608	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	ticket	-	202609	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	ticket	-	202610	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	ticket	-	202611	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	AQUISICAO	ticket	-	202612	PLANO V5		 -   
QR	LONGTAIL	QR SELLERS	-	LEGADO	account_money	-	202601	PLANO V5		 52.627.577,00 
QR	LONGTAIL	QR SELLERS	-	LEGADO	account_money	-	202602	PLANO V5		 50.535.521,00 
